score,class,pred
0.9806451797485352,0,0
0.9759036302566528,0,0
0.9718309640884399,0,0
0.9583333134651184,0,0
0.9800000190734863,0,0
1.0,0,0
1.0064102411270142,0,0
0.9788732528686523,0,0
1.020689606666565,0,0
0.9736841917037964,0,0
1.0,0,0
0.9860140085220337,0,0
0.9929577708244324,0,0
0.9868420958518982,0,0
1.0181818008422852,0,0
0.9934640526771545,0,0
0.9794520735740662,0,0
1.0063694715499878,0,0
0.9934210777282715,0,0
0.9671052694320679,0,0
0.9668874144554138,0,0
1.024539828300476,0,0
0.9929078221321106,0,0
0.9440559148788452,0,0
0.9642857313156128,0,0
1.0,0,0
1.0,0,0
1.0039682388305664,0,0
0.9927536249160767,0,0
0.9777777791023254,0,0
0.9924242496490479,0,0
0.9794520735740662,0,0
0.9939393997192383,0,0
1.0065360069274902,0,0
1.0303030014038086,0,0
1.00632905960083,0,0
1.0199999809265137,0,0
0.9810126423835754,0,0
0.987261176109314,0,0
0.9871794581413269,0,0
0.9810126423835754,0,0
0.9506173133850098,0,0
0.9795918464660645,0,0
1.0,0,0
0.9938650131225586,0,0
1.0240963697433472,0,0
1.0384615659713745,0,0
1.0067567825317383,0,0
0.9586206674575806,0,0
0.9548386931419373,0,0
1.0129870176315308,0,0
1.0258064270019531,0,0
1.0121212005615234,0,0
0.965753436088562,0,0
1.0,0,0
0.9855072498321533,0,0
0.9800000190734863,0,0
0.965753436088562,0,0
1.237837791442871,0,0
1.0,0,0
0.9760000109672546,0,0
1.0192307233810425,0,0
1.0,0,0
0.9806451797485352,0,0
0.9594594836235046,0,0
0.9870967864990234,0,0
1.0,0,0
1.0120482444763184,0,0
1.023809552192688,0,0
0.9943820238113403,0,0
0.9785407781600952,0,0
1.0310559272766113,0,0
0.9958506226539612,0,0
1.0328638553619385,0,0
0.9891892075538635,0,0
1.0125000476837158,0,0
1.0,0,0
1.0193548202514648,0,0
0.9932885766029358,0,0
0.9795918464660645,0,0
0.9437500238418579,0,0
0.9612902998924255,0,0
0.9602649211883545,0,0
0.8999999761581421,0,1
0.994535505771637,0,0
0.9601770043373108,0,0
0.9740259647369385,0,0
0.9794520735740662,0,0
1.0125786066055298,0,0
1.079545497894287,0,0
0.9862068891525269,0,0
0.9858155846595764,0,0
0.9527027010917664,0,0
0.9607843160629272,0,0
0.9893617033958435,0,0
1.0187499523162842,0,0
1.0185185670852661,0,0
0.9937888383865356,0,0
0.9939758777618408,0,0
1.0064934492111206,0,0
0.988095223903656,0,0
0.981249988079071,0,0
1.006250023841858,0,0
1.0,0,0
1.0057470798492432,0,0
0.9935483932495117,0,0
1.0068492889404297,0,0
0.9874213933944702,0,0
1.0063694715499878,0,0
1.0064934492111206,0,0
0.9934640526771545,0,0
0.9645389914512634,0,0
0.9354838728904724,0,0
1.0,0,0
1.0,0,0
0.9527027010917664,0,0
1.0,0,0
0.9690265655517578,0,0
1.0789474248886108,0,0
1.0442477464675903,0,0
0.9860140085220337,0,0
0.9599999785423279,0,0
0.9805194735527039,0,0
1.0,0,0
0.9866666793823242,0,0
0.9745222926139832,0,0
0.9932432174682617,0,0
0.9819276928901672,0,0
0.9556962251663208,0,0
0.9733333587646484,0,0
1.186868667602539,0,0
0.9873417615890503,0,0
0.9867549538612366,0,0
1.0681818723678589,0,0
1.0073529481887817,0,0
1.0151515007019043,0,0
1.0141843557357788,0,0
0.9552238583564758,0,0
1.013071894645691,0,0
0.9655172228813171,0,0
0.9658119678497314,0,0
0.9927007555961609,0,0
1.0068492889404297,0,0
0.9867549538612366,0,0
1.0,0,0
0.9802631735801697,0,0
1.0506329536437988,0,0
0.9867549538612366,0,0
1.0,0,0
1.0063694715499878,0,0
1.0137931108474731,0,0
1.0064934492111206,0,0
0.9642857313156128,0,0
1.0,0,0
1.0124223232269287,0,0
0.9864864945411682,0,0
1.0133333206176758,0,0
0.9875776171684265,0,0
0.978723406791687,0,0
0.9810126423835754,0,0
0.9938650131225586,0,0
0.9729729890823364,0,0
1.0,0,0
0.9866666793823242,0,0
0.9805194735527039,0,0
0.9856114983558655,0,0
1.0,0,0
0.9790209531784058,0,0
0.9935064911842346,0,0
0.9960159659385681,0,0
0.9793103337287903,0,0
0.9934210777282715,0,0
1.0191082954406738,0,0
0.9794520735740662,0,0
0.9929577708244324,0,0
1.0,0,0
0.9928571581840515,0,0
0.9718309640884399,0,0
0.9931034445762634,0,0
1.0,0,0
1.0251572132110596,0,0
0.9726027250289917,0,0
1.013071894645691,0,0
0.9934640526771545,0,0
0.9932432174682617,0,0
0.9865771532058716,0,0
0.9797297120094299,0,0
1.0062893629074097,0,0
1.0,0,0
0.9855072498321533,0,0
0.9866666793823242,0,0
0.9666666388511658,0,0
0.9612902998924255,0,0
1.020689606666565,0,0
0.9932885766029358,0,0
0.95333331823349,0,0
1.0,0,0
1.0,0,0
0.9860140085220337,0,0
1.0069444179534912,0,0
0.9799196720123291,0,0
0.9931972622871399,0,0
0.9931507110595703,0,0
0.9931972622871399,0,0
1.0,0,0
1.013071894645691,0,0
0.9657142758369446,0,0
1.0387096405029297,0,0
1.0855263471603394,0,0
0.9939393997192383,0,0
1.0890411138534546,0,0
1.0065789222717285,0,0
1.069930076599121,0,0
1.068323016166687,0,0
1.0,0,0
1.0059880018234253,0,0
1.042553186416626,0,0
1.0584415197372437,0,0
0.9802631735801697,0,0
1.0306748151779175,0,0
1.058823585510254,0,0
1.0512820482254028,0,0
1.0397727489471436,0,0
1.0173410177230835,0,0
1.023391842842102,0,0
1.076923131942749,0,0
1.0065360069274902,0,0
1.0443037748336792,0,0
1.0132449865341187,0,0
0.9874213933944702,0,0
1.0921052694320679,0,0
0.9943181872367859,0,0
1.029940128326416,0,0
1.0179641246795654,0,0
1.0282485485076904,0,0
1.047619104385376,0,0
0.9863945841789246,0,0
1.0187499523162842,0,0
1.0921986103057861,0,0
1.0182926654815674,0,0
1.09333336353302,0,0
1.0368098020553589,0,0
1.012195110321045,0,0
1.023668646812439,0,0
0.9938650131225586,0,0
1.0,0,0
1.0306748151779175,0,0
1.0246913433074951,0,0
1.0,0,0
1.0231213569641113,0,0
1.0060241222381592,0,0
1.0125786066055298,0,0
1.0,0,0
0.9937888383865356,0,0
0.9190751314163208,0,0
1.0209790468215942,0,0
0.9942528605461121,0,0
0.9940828680992126,0,0
1.0177514553070068,0,0
1.0,0,0
0.987730085849762,0,0
1.0201342105865479,0,0
1.0253164768218994,0,0
1.0058139562606812,0,0
1.0184049606323242,0,0
1.0301204919815063,0,0
1.0179641246795654,0,0
1.0126582384109497,0,0
1.0164835453033447,0,0
1.0124223232269287,0,0
0.9945651888847351,0,0
1.0228571891784668,0,0
0.9940476417541504,0,0
1.0890411138534546,0,0
1.0185185670852661,0,0
1.0359281301498413,0,0
1.0304877758026123,0,0
1.034682035446167,0,0
1.0123456716537476,0,0
1.0,0,0
1.023391842842102,0,0
1.018072247505188,0,0
1.0379747152328491,0,0
0.9756097793579102,0,0
1.0060975551605225,0,0
1.0,0,0
0.9634146094322205,0,0
1.0242424011230469,0,0
1.0,0,0
1.0,0,0
1.0,0,0
1.0251572132110596,0,0
1.0243902206420898,0,0
1.03125,0,0
1.0239521265029907,0,0
1.0181818008422852,0,0
1.0184049606323242,0,0
1.0118342638015747,0,0
1.0189872980117798,0,0
1.0370370149612427,0,0
1.0303030014038086,0,0
0.9875776171684265,0,0
1.0181818008422852,0,0
0.9938271641731262,0,0
0.993630588054657,0,0
0.9764705896377563,0,0
1.0061349868774414,0,0
1.0126582384109497,0,0
1.0318471193313599,0,0
1.0198675394058228,0,0
1.0059171915054321,0,0
1.0182926654815674,0,0
1.0,0,0
0.993630588054657,0,0
1.0240963697433472,0,0
1.0365853309631348,0,0
1.0133333206176758,0,0
1.0240963697433472,0,0
1.0118342638015747,0,0
1.0116958618164062,0,0
1.0062111616134644,0,0
1.0377358198165894,0,0
1.0179641246795654,0,0
1.0251572132110596,0,0
0.9925373196601868,0,0
1.0304877758026123,0,0
0.9862068891525269,0,0
0.9941176176071167,0,0
1.0177778005599976,0,0
0.9942196607589722,0,0
0.9814814925193787,0,0
1.0625,0,0
1.0123456716537476,0,0
1.0184049606323242,0,0
1.0063694715499878,0,0
1.0058479309082031,0,0
1.0523560047149658,0,0
1.024539828300476,0,0
1.125,0,0
1.0509554147720337,0,0
1.0763888359069824,0,0
1.152046799659729,0,0
1.0429447889328003,0,0
1.023668646812439,0,0
1.0437500476837158,0,0
1.0555555820465088,0,0
1.0948904752731323,0,0
1.0559005737304688,0,0
1.0493826866149902,0,0
1.1523178815841675,0,0
1.0537633895874023,0,0
1.0365853309631348,0,0
1.0730336904525757,0,0
1.0684210062026978,0,0
1.0722891092300415,0,0
1.073446273803711,0,0
1.1169590950012207,0,0
1.0444444417953491,0,0
1.09333336353302,0,0
1.0493826866149902,0,0
1.1020407676696777,0,0
1.0728477239608765,0,0
1.0666667222976685,0,0
1.0629370212554932,0,0
1.0123966932296753,0,0
1.003921627998352,0,0
0.9856114983558655,0,0
1.0044444799423218,0,0
0.9802631735801697,0,0
1.0752688646316528,0,0
1.0735293626785278,0,0
1.060773491859436,0,0
0.9746192693710327,0,0
1.0612244606018066,0,0
0.9805825352668762,0,0
1.0170940160751343,0,0
1.047945261001587,0,0
1.1066666841506958,0,0
1.0916666984558105,0,0
1.1296296119689941,0,0
1.0609755516052246,0,0
1.0247933864593506,0,0
1.1269841194152832,0,0
1.0727273225784302,0,0
1.068750023841858,0,0
0.9780701994895935,0,0
1.0986841917037964,0,0
1.0370370149612427,0,0
1.132596731185913,0,0
1.0,0,0
0.9747899174690247,0,0
1.0,0,0
1.0,0,0
1.0129032135009766,0,0
1.031999945640564,0,0
0.961904764175415,0,0
0.9928057789802551,0,0
1.097561001777649,0,0
1.047619104385376,0,0
0.9640287756919861,0,0
1.0121212005615234,0,0
1.0062111616134644,0,0
1.0,0,0
1.0,0,0
0.9821428656578064,0,0
1.0,0,0
1.0174418687820435,0,0
1.0057470798492432,0,0
0.9936708807945251,0,0
1.0188679695129395,0,0
0.9819276928901672,0,0
1.0174418687820435,0,0
1.006250023841858,0,0
1.0134228467941284,0,0
1.0068492889404297,0,0
1.0208333730697632,0,0
1.0597609281539917,0,0
0.9947368502616882,0,0
0.9862068891525269,0,0
0.9930070042610168,0,0
0.9743589758872986,0,0
0.9575757384300232,0,0
1.0526316165924072,0,0
1.062893033027649,0,0
1.040816307067871,0,0
1.0,0,0
0.9642857313156128,0,0
1.012195110321045,0,0
1.0355029106140137,0,0
1.0352113246917725,0,0
0.9803921580314636,0,0
1.0199999809265137,0,0
1.0845069885253906,0,0
1.0774648189544678,0,0
1.1013513803482056,0,0
1.0422534942626953,0,0
1.0448718070983887,0,0
1.0232558250427246,0,0
1.0,0,0
1.0064516067504883,0,0
1.0276243686676025,0,0
1.0068492889404297,0,0
1.0509554147720337,0,0
1.03125,0,0
1.0059171915054321,0,0
0.9862068891525269,0,0
1.0535714626312256,0,0
1.0182926654815674,0,0
1.0819672346115112,0,0
1.0320855379104614,0,0
1.0120482444763184,0,0
1.0,0,0
1.0,0,0
0.9818181991577148,0,0
0.9685534834861755,0,0
1.0063694715499878,0,0
1.0,0,0
0.9931507110595703,0,0
0.9866666793823242,0,0
1.025477647781372,0,0
1.0073529481887817,0,0
1.029411792755127,0,0
1.0,0,0
0.987500011920929,0,0
0.9685039520263672,0,0
0.9631901979446411,0,0
1.007462739944458,0,0
1.0,0,0
0.9814814925193787,0,0
0.9933775067329407,0,0
0.9858155846595764,0,0
1.0191082954406738,0,0
1.0314465761184692,0,0
0.9602649211883545,0,0
0.9166666865348816,0,0
0.9943820238113403,0,0
0.9857142567634583,0,0
0.9939758777618408,0,0
1.006993055343628,0,0
0.9542483687400818,0,0
0.9397590160369873,0,0
0.9583333134651184,0,0
1.0723683834075928,0,0
0.9738562107086182,0,0
1.0070922374725342,0,0
0.9417040348052979,0,0
0.9448275566101074,0,0
0.9668874144554138,0,0
0.9754902124404907,0,0
0.9882352948188782,0,0
1.0,0,0
0.9668874144554138,0,0
1.0443037748336792,0,0
1.0,0,0
0.9741935729980469,0,0
1.0,0,0
1.0,0,0
0.9865771532058716,0,0
1.0,0,0
0.9724137783050537,0,0
0.9057376980781555,0,0
0.9347826242446899,0,0
0.949999988079071,0,0
0.9938271641731262,0,0
0.9797297120094299,0,0
0.9679999947547913,0,0
1.0136985778808594,0,0
0.9634146094322205,0,0
1.029850721359253,0,0
1.0372340679168701,0,0
0.9463087320327759,0,0
1.0,0,0
0.9730769395828247,0,0
0.9570552110671997,0,0
0.9736841917037964,0,0
0.98591548204422,0,0
1.0,0,0
1.0387096405029297,0,0
0.9513888955116272,0,0
1.0308642387390137,0,0
0.9281768202781677,0,0
0.9930555820465088,0,0
0.9568345546722412,0,0
0.955974817276001,0,0
0.9534883499145508,0,0
1.019736886024475,0,0
0.9485294222831726,0,0
0.9936708807945251,0,0
0.9147287011146545,0,0
0.9273504018783569,0,0
0.9791666865348816,0,0
1.0310559272766113,0,0
0.9655172228813171,0,0
1.0304877758026123,0,0
0.9548386931419373,0,0
0.9496855139732361,0,0
1.0,0,0
0.949367105960846,0,0
0.9933333396911621,0,0
0.9939393997192383,0,0
0.9934210777282715,0,0
0.9823529124259949,0,0
1.0,0,0
0.9627329111099243,0,0
0.9815950989723206,0,0
1.0242424011230469,0,0
0.9707602262496948,0,0
1.0273972749710083,0,0
0.988304078578949,0,0
1.0242424011230469,0,0
1.0126582384109497,0,0
0.9726027250289917,0,0
0.9931972622871399,0,0
0.9746835231781006,0,0
1.0067113637924194,0,0
0.9366196990013123,0,0
0.9459459185600281,0,0
0.9959349632263184,0,0
1.0,0,0
0.9858155846595764,0,0
1.0,0,0
1.0,0,0
0.9659863710403442,0,0
1.0065789222717285,0,0
0.970059871673584,0,0
0.9939393997192383,0,0
1.0,0,0
0.9790209531784058,0,0
0.970588207244873,0,0
0.9577465057373047,0,0
0.9637681245803833,0,0
0.9653846025466919,0,0
0.9737991094589233,0,0
0.9793103337287903,0,0
0.9930070042610168,0,0
0.9444444179534912,0,0
0.9641434550285339,0,0
0.9763779640197754,0,0
0.9367088675498962,0,0
0.9659863710403442,0,0
1.0,0,0
0.9594594836235046,0,0
0.9865771532058716,0,0
0.9933333396911621,0,0
0.9379310607910156,0,0
0.9777777791023254,0,0
0.9937499761581421,0,0
0.9795918464660645,0,0
1.0059880018234253,0,0
1.0185185670852661,0,0
0.9489051103591919,0,0
0.9615384340286255,0,0
0.9718309640884399,0,0
0.9862068891525269,0,0
0.9802631735801697,0,0
0.9736841917037964,0,0
0.9727891087532043,0,0
0.9933775067329407,0,0
0.9797570705413818,0,0
0.9863945841789246,0,0
0.9210526347160339,0,0
1.0129032135009766,0,0
0.9428571462631226,0,0
1.013071894645691,0,0
0.9935483932495117,0,0
0.9823529124259949,0,0
0.9714285731315613,0,0
0.9803921580314636,0,0
1.0,0,0
1.0,0,0
1.0058479309082031,0,0
0.9733333587646484,0,0
1.0,0,0
0.9756097793579102,0,0
1.0,0,0
1.006250023841858,0,0
0.9861111044883728,0,0
0.9791666865348816,0,0
0.949999988079071,0,0
0.9645389914512634,0,0
0.9656488299369812,0,0
0.9745762944221497,0,0
0.9594594836235046,0,0
0.9855072498321533,0,0
0.9420289993286133,0,0
0.9689922332763672,0,0
0.9841897487640381,0,0
0.9176954627037048,0,0
0.9801324605941772,0,0
1.0,0,0
0.9726027250289917,0,0
0.9932885766029358,0,0
0.9865771532058716,0,0
0.9424460530281067,0,0
0.9645389914512634,0,0
0.9795918464660645,0,0
0.9811320900917053,1,0
0.9627329111099243,1,0
0.9520547986030579,1,0
0.955974817276001,1,0
0.9754601120948792,1,0
1.0125000476837158,1,0
0.9695122241973877,1,0
0.9817073345184326,1,0
0.9808917045593262,1,0
0.9548386931419373,1,0
0.9681528806686401,1,0
0.9671052694320679,1,0
1.0,1,0
1.0062111616134644,1,0
0.9337748289108276,1,0
0.9938650131225586,1,0
0.9673202633857727,1,0
1.0,1,0
0.9671052694320679,1,0
0.9726027250289917,1,0
0.9871794581413269,1,0
0.9876543283462524,1,0
0.9644970297813416,1,0
0.9746835231781006,1,0
0.9342105388641357,1,0
0.9820359349250793,1,0
0.9937888383865356,1,0
0.9689440727233887,1,0
0.9801324605941772,1,0
0.9939758777618408,1,0
1.0201342105865479,1,0
0.9878048896789551,1,0
1.0114942789077759,1,0
1.0240963697433472,1,0
0.9575757384300232,1,0
1.0122699737548828,1,0
1.006250023841858,1,0
0.9803921580314636,1,0
0.9935483932495117,1,0
0.9702380895614624,1,0
1.0055866241455078,1,0
0.9390243887901306,1,0
0.9826589822769165,1,0
1.0359281301498413,1,0
1.017543911933899,1,0
0.9887005686759949,1,0
1.0122699737548828,1,0
0.9551281929016113,1,0
0.9715909361839294,1,0
0.9767441749572754,1,0
0.9620253443717957,1,0
0.9312499761581421,1,0
0.9675324559211731,1,0
0.951127827167511,1,0
1.068323016166687,1,0
0.9819276928901672,1,0
1.0122699737548828,1,0
1.0118342638015747,1,0
0.9824561476707458,1,0
0.9786096215248108,1,0
0.9155844449996948,1,0
0.9506173133850098,1,0
0.9822485446929932,1,0
0.9885714054107666,1,0
0.9823529124259949,1,0
0.96875,1,0
0.9536423683166504,1,0
0.9754601120948792,1,0
0.9677419066429138,1,0
0.9874213933944702,1,0
1.0116958618164062,1,0
1.0060975551605225,1,0
0.9612902998924255,1,0
0.9451219439506531,1,0
1.012195110321045,1,0
0.9696969985961914,1,0
1.0227272510528564,1,0
0.9783783555030823,1,0
1.0,1,0
0.970059871673584,1,0
0.9677419066429138,1,0
0.9254658222198486,1,0
1.0058479309082031,1,0
0.9594594836235046,1,0
0.9539473652839661,1,0
0.9256756901741028,1,0
0.9635036587715149,1,0
0.9806451797485352,1,0
1.0246913433074951,1,0
0.9466666579246521,1,0
0.9683544039726257,1,0
0.9357143044471741,1,0
0.9650349617004395,1,0
0.9873417615890503,1,0
0.9602649211883545,1,0
0.9135802388191223,1,0
1.0,1,0
0.95333331823349,1,0
0.9602649211883545,1,0
0.9738562107086182,1,0
0.9745222926139832,1,0
0.9802631735801697,1,0
0.9820359349250793,1,0
0.934959352016449,1,0
0.9867549538612366,1,0
0.9605262875556946,1,0
0.9867549538612366,1,0
0.9724137783050537,1,0
0.9724137783050537,1,0
1.0067113637924194,1,0
0.9935064911842346,1,0
1.0,1,0
0.9673202633857727,1,0
0.9746835231781006,1,0
0.9729729890823364,1,0
0.9885714054107666,1,0
0.9527027010917664,1,0
0.9319728016853333,1,0
0.9932885766029358,1,0
0.9617834687232971,1,0
0.9496855139732361,1,0
0.9536423683166504,1,0
1.0368098020553589,1,0
0.9548386931419373,1,0
0.951724112033844,1,0
0.949999988079071,1,0
1.0136054754257202,1,0
0.9236111044883728,1,0
0.9870967864990234,1,0
0.9364162087440491,1,0
0.9808917045593262,1,0
1.0232558250427246,1,0
0.9673202633857727,1,0
0.9268292784690857,1,0
0.9866666793823242,1,0
1.0240963697433472,1,0
0.955974817276001,1,0
0.9666666388511658,1,0
0.9751552939414978,1,0
0.9545454382896423,1,0
0.940397322177887,1,0
0.9333333373069763,1,0
0.9602649211883545,1,0
0.9731543660163879,1,0
0.9938650131225586,1,0
0.7241379022598267,1,1
0.9366196990013123,1,0
0.9808917045593262,1,0
0.9727891087532043,1,0
0.951724112033844,1,0
0.9548386931419373,1,0
0.9813664555549622,1,0
0.9673202633857727,1,0
0.987261176109314,1,0
0.9379310607910156,1,0
0.9551281929016113,1,0
0.9591836929321289,1,0
0.9290322661399841,1,0
0.9220778942108154,1,0
0.9180327653884888,1,0
0.9440559148788452,1,0
0.7704081535339355,1,1
0.9583333134651184,1,0
0.9662162065505981,1,0
0.9605262875556946,1,0
0.9536423683166504,1,0
0.9863945841789246,1,0
0.7088607549667358,1,1
0.6845238208770752,1,1
0.7172414064407349,1,1
0.9594594836235046,1,0
0.7010869383811951,1,1
0.7534722089767456,1,1
0.8578947186470032,1,1
0.7544910311698914,1,1
0.7636363506317139,1,1
0.9599999785423279,1,0
0.9444444179534912,1,0
1.0061349868774414,1,0
0.9664429426193237,1,0
0.9860140085220337,1,0
0.949999988079071,1,0
0.9861111044883728,1,0
0.932330846786499,1,0
0.9645389914512634,1,0
0.7289719581604004,1,1
0.7252747416496277,1,1
0.9689440727233887,1,0
0.9868420958518982,1,0
0.9371069073677063,1,0
1.0219780206680298,1,0
0.9300699234008789,1,0
1.0065789222717285,1,0
0.9558823704719543,1,0
0.957446813583374,1,0
0.9938650131225586,1,0
0.9731543660163879,1,0
1.0,1,0
0.95652174949646,1,0
0.9444444179534912,1,0
0.9455782175064087,1,0
0.9881656765937805,1,0
0.9802631735801697,1,0
0.9751552939414978,1,0
0.9419354796409607,1,0
1.006250023841858,1,0
0.9615384340286255,1,0
0.9271523356437683,1,0
0.9414893388748169,1,0
0.9277777671813965,1,0
0.9650349617004395,1,0
0.9256756901741028,1,0
0.9337748289108276,1,0
0.9520958065986633,1,0
0.9597315192222595,1,0
0.9805194735527039,1,0
0.9586206674575806,1,0
0.773809552192688,1,1
0.7814207673072815,1,1
0.9509202241897583,1,0
1.0,1,0
0.9473684430122375,1,0
0.949367105960846,1,0
0.9530201554298401,1,0
0.9738562107086182,1,0
0.9599999785423279,1,0
0.9726027250289917,1,0
0.9586206674575806,1,0
0.9290780425071716,1,0
0.9523809552192688,1,0
0.9586206674575806,1,0
0.9388889074325562,1,0
0.9213483333587646,1,0
0.9805194735527039,1,0
1.0511363744735718,1,0
0.9647887349128723,1,0
0.9727891087532043,1,0
0.9622641801834106,1,0
0.9865771532058716,1,0
0.9624999761581421,1,0
0.9419354796409607,1,0
0.9487179517745972,1,0
0.9938271641731262,1,0
0.9807692170143127,1,0
0.7562189102172852,1,1
0.9503105878829956,1,0
0.9681528806686401,1,0
0.9825581312179565,1,0
0.9863945841789246,1,0
0.957317054271698,1,0
0.9824561476707458,1,0
0.9861111044883728,1,0
0.9407894611358643,1,0
0.9487179517745972,1,0
0.9548386931419373,1,0
0.9312499761581421,1,0
0.9256756901741028,1,0
0.893081784248352,1,1
0.9653179049491882,1,0
0.9230769276618958,1,0
0.9846153855323792,1,0
0.976190447807312,1,0
0.9200000166893005,1,0
0.9350649118423462,1,0
0.9800000190734863,1,0
0.9594594836235046,1,0
0.9594594836235046,1,0
0.9347826242446899,1,0
0.9567901492118835,1,0
0.955974817276001,1,0
0.9791666865348816,1,0
0.9241379499435425,1,0
0.8881579041481018,1,1
1.0119760036468506,1,0
0.9554139971733093,1,0
0.9426751732826233,1,0
0.9675324559211731,1,0
0.9556962251663208,1,0
0.9530201554298401,1,0
1.0068026781082153,1,0
0.9324324131011963,1,0
0.9818181991577148,1,0
0.9337748289108276,1,0
0.9583333134651184,1,0
0.9754601120948792,1,0
0.9490445852279663,1,0
0.9078947305679321,1,0
0.9801324605941772,1,0
0.9745222926139832,1,0
0.9358974099159241,1,0
0.9395973086357117,1,0
0.9375,1,0
0.9395973086357117,1,0
1.0117647647857666,1,0
0.9937499761581421,1,0
0.9612902998924255,1,0
0.9515151381492615,1,0
1.0,1,0
0.9568345546722412,1,0
0.8584070801734924,1,1
0.9459459185600281,1,0
0.9295774698257446,1,0
0.9870129823684692,1,0
0.7382199168205261,1,1
0.9610389471054077,1,0
0.9235668778419495,1,0
0.9615384340286255,1,0
0.9885057210922241,1,0
0.9627329111099243,1,0
1.0924855470657349,1,0
0.9391891956329346,1,0
1.0357142686843872,1,0
0.9940828680992126,1,0
0.9942857027053833,1,0
0.9572192430496216,1,0
0.9830508232116699,1,0
0.9668874144554138,1,0
0.9725274443626404,1,0
0.9814814925193787,1,0
0.9612902998924255,1,0
1.0054347515106201,1,0
0.9640718698501587,1,0
0.9636363387107849,1,0
0.7614213228225708,1,1
0.9451219439506531,1,0
0.9741935729980469,1,0
0.9939024448394775,1,0
0.9815950989723206,1,0
0.9885714054107666,1,0
0.9536423683166504,1,0
0.9683544039726257,1,0
1.0595238208770752,1,0
0.9622641801834106,1,0
0.9444444179534912,1,0
0.9602272510528564,1,0
0.9285714030265808,1,0
1.0059523582458496,1,0
0.9463087320327759,1,0
0.977142870426178,1,0
1.0,1,0
0.9624999761581421,1,0
1.0060241222381592,1,0
1.0122699737548828,1,0
0.9539473652839661,1,0
0.9714285731315613,1,0
0.9673202633857727,1,0
0.9178082346916199,1,0
1.034682035446167,1,0
0.9695122241973877,1,0
0.9735099077224731,1,0
1.0125000476837158,1,0
0.9285714030265808,1,0
0.948051929473877,1,0
0.9536423683166504,1,0
0.9285714030265808,1,0
0.9507042169570923,1,0
0.9677419066429138,1,0
0.7772020697593689,1,1
0.9729729890823364,1,0
0.9634146094322205,1,0
0.9296296238899231,1,0
0.8999999761581421,1,1
0.97826087474823,1,0
1.0,1,0
1.0259740352630615,1,0
0.9810126423835754,1,0
1.0134228467941284,1,0
0.9503105878829956,1,0
0.9801324605941772,1,0
0.9943820238113403,1,0
0.9935483932495117,1,0
1.0,1,0
0.9612902998924255,1,0
0.9936708807945251,1,0
1.0714285373687744,1,0
0.9731543660163879,1,0
1.045714259147644,1,0
0.9683544039726257,1,0
1.03125,1,0
1.0061728954315186,1,0
1.0421686172485352,1,0
1.0224719047546387,1,0
0.987261176109314,1,0
1.0,1,0
